sourceLanguage,targetLanguage,documentID,stringID,sourceText,translatedText,perceivedGender,entityName,sourceURL
en,de,105,105-10,"President Manny Mori called Falcam, ""gracious and caring mother of our nation.""",Präsident Manny Mori nannte Falcam „gütige und fürsorgliche Mutter unserer Nation“.,Female,Iris Falcam,https://en.wikipedia.org/wiki/Iris_Falcam
en,de,106,106-1,"Christopher Ifekandu Okigbo (16 August 1932 – 1967) was a Nigerian poet, teacher, and librarian, who died fighting for the independence of Biafra.","Christopher Ifekandu Okigbo (16. August 1932–1967) war ein nigerianischer Dichter, Lehrer und Bibliothekar, der beim Kampf um die Unabhängigkeit Biafras ums Leben kam.",Male,Christopher Okigbo,https://en.wikipedia.org/wiki/Christopher_Okigbo
en,de,106,106-2,He is today widely acknowledged as an outstanding postcolonial English-language African poet and one of the major modernist writers of the 20th century.,Heute ist er gemeinhin bekannt als außerordentlicher postkolonialer afrikanischer Dichter der englischen Sprache und als einer der größten modernistischen Schriftsteller des 20. Jahrhunderts.,Male,Christopher Okigbo,https://en.wikipedia.org/wiki/Christopher_Okigbo
en,de,106,106-3,"Okigbo was born on 16 August 1932, in the town of Ojoto, about 10 miles (16 km) from the city of Onitsha in Anambra State.","Okigbo wurde am 16. August 1932 in der Stadt Ojoto geboren, etwa 10 Meilen (16 km) von der Stadt Onitsha im Bundesstaat Anambra entfernt.",Male,Christopher Okigbo,https://en.wikipedia.org/wiki/Christopher_Okigbo
en,de,106,106-4,"His father was a teacher in Catholic missionary schools during the heyday of British colonial rule in Nigeria, and Okigbo spent his early years moving from station to station.","Sein Vater war während des Höhepunkts der britischen Kolonialherrschaft in Nigeria Lehrer an katholischen Missionarsschulen, und Okigbo verbrachte seine frühen Jahre mit dem Umzug von Ort zu Ort.",Male,Christopher Okigbo,https://en.wikipedia.org/wiki/Christopher_Okigbo
en,de,106,106-5,"Despite his father's devout Christianity, Okigbo had an affinity, and came to believe later in his life, that in him was reincarnated the soul of his maternal grandfather, a priest of Idoto, an Igbo deity.","Trotz des frommen christlichen Glaubens seines Vaters hatte Okigbo eine Neigung und glaubte später in seinem Leben, dass sich in ihm die wiedergeborene Seele seines Großvaters mütterlicherseits befand, einem Priester von Idoto, einer Igbo-Gottheit.",Male,Christopher Okigbo,https://en.wikipedia.org/wiki/Christopher_Okigbo
en,de,106,106-6,"Idoto is personified in the river of the same name that flows through Okigbo's village, and the ""water goddess"" figures prominently in his work.","Idoto wird verkörpert durch den Fluss desselben Namens, der durch Okigbos Dorf fließt, und die „Wassergöttin“ ist in seinen Werken besonders präsent.",Male,Christopher Okigbo,https://en.wikipedia.org/wiki/Christopher_Okigbo
en,de,106,106-7,"Heavensgate (1962) opens with the lines:Before you, mother Idoto,naked I stand,while in ""Distances"" (1964), he celebrates his final aesthetic and psychic return to his indigenous religious roots:I am the sole witness to my homecoming.","Heavensgate (1962) beginnt mit den Zeilen: Vor dir, Mutter Idoto, stehe ich nackt, während er in „Distances“ (1964) seine endgültige Ästhetik und psychische Rückkehr zu seinen indigenen religiösen Wurzeln feiert: Ich bin der alleinige Zeuge meiner Heimkehr.",Male,Christopher Okigbo,https://en.wikipedia.org/wiki/Christopher_Okigbo
en,de,106,106-8,"Another influential figure in Okigbo's early years was his older brother Pius Okigbo, who would later become the renowned economist and first Nigerian Ambassador to the European Economic Commission (EU).","Eine weitere prägende Figur in Okigbos frühen Jahren war sein älterer Bruder Pius Okigbo, der später ein angesehener Ökonom und der erste nigerianische Botschafter der Wirtschaftskommission für Europa (EU) wurde.",Male,Christopher Okigbo,https://en.wikipedia.org/wiki/Christopher_Okigbo
en,de,107,107-1,"Alfa Noranda is an Minang Indonesian archaeologist, librarian, cultural activist, and lecturer.","Alfa Noranda ist ein minang-indonesischer Archäologe, Bibliothekar, Kulturaktivist und Dozent.",Male,Alfa Noranda,https://en.wikipedia.org/wiki/Alfa_Noranda
en,de,107,107-2,"He was born in Padang, Sumatera Barat, Indonesia.","Er wurde in Padang, Sumatera Barat, Indonesien, geboren.",Male,Alfa Noranda,https://en.wikipedia.org/wiki/Alfa_Noranda
en,de,107,107-3,"Alfa is the son of Nur Azwar, a retired Indonesian civil servant, an engineer on public work department in West Sumatra, who works with irrigation as a consultant in Timur Leste, and Siti Zahara.","Alfa ist der Sohn von Nur Azwar, einem indonesischen Staatsbeamten im Ruhestand, einem Ingenieur in der Abteilung für öffentliche Bauvorhaben in West-Sumatra, der als Berater für ein Bewässerungssystem in Osttimor arbeitet, und Siti Zahara.",Male,Alfa Noranda,https://en.wikipedia.org/wiki/Alfa_Noranda
en,de,107,107-4,He grew up in Marapalam and Aur Duri sub-district known as Durian Sati  on 1560 or Kampung Durian   which is the first settlement  in Padang.,"Er wuchs in Marapalam und dem Unterbezirk Aur Duri auf, bekannt als Durian Sati auf 1560 oder Kampung Durian, der ersten Siedlung in Padang.",Male,Alfa Noranda,https://en.wikipedia.org/wiki/Alfa_Noranda
en,de,107,107-5,"In 2009 Noranda completed his undergraduate education at Gadjah Mada University in the Department of Archeology, with a thesis entitled ""REKOMENDASI PENGELOLAAN BANGUNAN BERSEJARAH PADA KAWASAN PECINAN KOTA PADANG"".",2009 schloss Noranda sein Grundstudium an der Gadjah Mada University im Fachbereich Archäologie ab; seine Abschlussarbeit trug den Titel „REKOMENDASI PENGELOLAAN BANGUNAN BERSEJARAH PADA KAWASAN PECINAN KOTA PADANG“.,Male,Alfa Noranda,https://en.wikipedia.org/wiki/Alfa_Noranda
en,de,107,107-6,He continued his education in the same department by gaining a scholarship for prospective lecturers in archeology in 2011.,"Er setzte seine Ausbildung im selben Fachbereich fort, indem er 2011 ein Stipendium für künftige Archäologiedozenten erhielt.",Male,Alfa Noranda,https://en.wikipedia.org/wiki/Alfa_Noranda
en,de,107,107-7,"He completed his education in 2013 with a thesis entitled ""EVALUASI MANAJEMEN KEBENCANAAN PADA CAGAR BUDAYA STUDI KASUS KOTA PADANG, SUMATERA BARAT"".","Seine Ausbildung schloss er 2013 mit einer Abschlussarbeit mit dem Titel „EVALUASI MANAJEMEN KEBENCANAAN PADA CAGAR BUDAYA STUDI KASUS KOTA PADANG, SUMATERA BARAT“ ab.",Male,Alfa Noranda,https://en.wikipedia.org/wiki/Alfa_Noranda
en,de,107,107-8,"There are not many sources that inform the background of the organization, but Alfa Noranda's track record found starting in 2009 is the founder of the Cultural Heritage Advocacy Society which is a collection of communities that fight for conservation Cagar Budaya in Indonesia.","Es gibt nicht viele Quellen, die den Hintergrund der Organisation beschreiben, doch Alfa Norandas Weg begann 2009 als Gründer der Cultural Heritage Advocacy Society, einer Ansammlung von Communitys, die für den Erhalt von Cagar Budaya in Indonesien kämpfen.",Male,Alfa Noranda,https://en.wikipedia.org/wiki/Alfa_Noranda
en,de,107,107-9,"In 2010, became a Trustee of the Literature Community Tubuh Jendela, Community Rangkiang Budaya which intensively published archeological information in West Sumatra.","2010 wurde er ein Verwalter der Literature Community Tubuh Jendela, der Community Rangkiang Budaya, die intensiv archäologische Informationen in West-Sumatra veröffentlichte.",Male,Alfa Noranda,https://en.wikipedia.org/wiki/Alfa_Noranda
en,de,108,108-1,"James Hardiman (1782–1855), also known as Séamus Ó hArgadáin, was a librarian at Queen's College, Galway.","James Hardiman (1782–1855), auch bekannt als Séamus Ó hArgadáin, war Bibliothekar am Queen’s College, Galway.",Male,James Hardiman,https://en.wikipedia.org/wiki/James_Hardiman
en,de,108,108-2,"Hardiman is best remembered for his History of the Town and County of Galway (1820) and Irish Minstrelsy (1831), one of the first published collections of Irish poetry and songs.","Hardiman ist hauptsächlich bekannt für seine History of the Town and County of Galway (1820) und Irish Minstrelsy (1831), eine der ersten veröffentlichten Sammlungen irischer Gedichte und Lieder.",Male,James Hardiman,https://en.wikipedia.org/wiki/James_Hardiman
en,de,108,108-3,"The National University of Ireland, Galway (formerly Queen's College Galway) library now bears his name.","Die Bibliothek der National University of Ireland, Galway, (ehemals Queen’s College Galway) trägt nun seinen Namen.",Male,James Hardiman,https://en.wikipedia.org/wiki/James_Hardiman
en,de,108,108-4,"Hardiman Road in Drumcondra, Dublin is named after him.","Die Hardiman Road in Drumcondra, Dublin, wurde nach ihm benannt.",Male,James Hardiman,https://en.wikipedia.org/wiki/James_Hardiman
en,de,108,108-5,"Hardiman was born in Westport, County Mayo, in the west of Ireland around 1782.","Hardiman wurde um 1782 in Westport, County Mayo, im Westen Irlands geboren.",Male,James Hardiman,https://en.wikipedia.org/wiki/James_Hardiman
en,de,108,108-6,His father owned a small estate in County Mayo.,Seinem Vater gehörte ein kleines Anwesen in County Mayo.,Male,James Hardiman,https://en.wikipedia.org/wiki/James_Hardiman
en,de,108,108-7,He was trained as a lawyer and became sub-commissioner of public records in Dublin Castle.,Er machte eine Ausbildung zum Anwalt und wurde Unterbeauftragter für öffentliche Aufzeichnungen im Dublin Castle.,Male,James Hardiman,https://en.wikipedia.org/wiki/James_Hardiman
en,de,108,108-8,"He was an active member of the Royal Irish Academy, and collected and rescued many examples of Irish traditional music.",Er war ein aktives Mitglied der Royal Irish Academy und sammelte und rettete viele Beispiele traditioneller irischer Musik.,Male,James Hardiman,https://en.wikipedia.org/wiki/James_Hardiman
en,de,108,108-9,"In 1855, shortly after its foundation, Hardiman became librarian of Queen's College, Galway.","1855, kurz nach seiner Gründung, wurde Hardiman Bibliothekar des Queen’s College, Galway.",Male,James Hardiman,https://en.wikipedia.org/wiki/James_Hardiman
en,de,108,108-10,"The National University of Ireland, Galway (formerly Queen's College Galway) library was named in his honour.","Die Bibliothek der National University of Ireland, Galway, (vormals Queen’s College Galway) wurde ihm zu Ehren benannt.",Male,James Hardiman,https://en.wikipedia.org/wiki/James_Hardiman
en,de,108,108-11,"Hardiman Road in Drumcondra, Dublin is named after him.","Die Hardiman Road in Drumcondra, Dublin, wurde nach ihm benannt.",Male,James Hardiman,https://en.wikipedia.org/wiki/James_Hardiman
en,de,108,108-12,The Hardiman hotel in Galway is named after him.,Das Hardiman Hotel in Galway wurde nach ihm benannt.,Male,James Hardiman,https://en.wikipedia.org/wiki/James_Hardiman
en,de,109,109-1,"Juan Silvano Godoi (November 12, 1850 – January 1926) was a librarian and intellectual at the time of the Paraguayan national reconstruction.",Juan Silvano Godoi (12. November 1850–Januar 1926) war Bibliothekar und Intellektueller zur Zeit des nationalen Wiederaufbaus in Paraguay.,Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,de,109,109-2,"He was born in Asuncion on November 12, 1850.",Er wurde am 12. November 1850 in Asuncion geboren.,Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,de,109,109-3,He was the son of the Colonel Juan Vicente Godoy and Petrona Echagüe.,Er war der Sohn von Oberst Juan Vicente Godoy und Petrona Echagüe.,Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,de,109,109-4,"Narciso Echagüe y Andía, his mother’s father, was one of the leaders of the national independence.","Narciso Echagüe y Andía, der Vater seiner Mutter, war einer der Anführer der nationalen Unabhängigkeit.",Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,de,109,109-5,"He was imprisoned during Francia’s dictatorship, and shot after twenty years in jail.",Er wurde während Francias Diktatur inhaftiert und nach zwanzig Jahren im Gefängnis erschossen.,Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,de,109,109-6,"Juan Silvano studied in the Jesuit College of the Inmaculate Conception in the city of Santa Fe, Argentina.","Juan Silvano studierte am jesuitischen College of the Inmaculate Conception in der Stadt Santa Fe, Argentinien.",Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,de,109,109-7,"There, he was condisciple of José Zorrilla de San Martín.",Dort war er Mitschüler von José Zorrilla de San Martín.,Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,de,109,109-8,"In the holydays of 1864, he spent some time in Asunción.",In den Ferien 1864 verbrachte er einige Zeit in Asunción.,Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,de,109,109-9,"Due to his short age and good luck, Francisco Solano López authorized him to continue his education in Argentina.","Wegen seines geringen Alters und mit Glück gestattete Francisco Solano López ihm, seine Ausbildung in Argentinien fortzusetzen.",Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,de,109,109-10,"This way, he escaped along with two of his brothers, the foulness of a war in which sixteen of the Echagüe family died.","So konnte er gemeinsam mit zwei seiner Brüder vor einem schlimmen Krieg flüchten, in dem sechzehn Mitglieder der Echagüe-Familie ums Leben kamen.",Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,de,109,109-11,Some of the deceased were meritorious soldiers.,Einige der Verstorbenen waren verdiente Soldaten.,Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,de,109,109-12,"He entered the Buenos Aires School of Law, and stayed there during the whole war.",Er besuchte die Buenos Aires School of Law und blieb während des gesamten Krieges dort.,Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,de,109,109-13,"In January 1869, once Asuncion was occupied, he interrupted his studies to move back to their land with a group of young fellow patriots.","Im Januar 1869, als Asuncion besetzt wurde, unterbrach er sein Studium, um gemeinsam mit einer Gruppe junger Patrioten zurück in ihr Land zu ziehen.",Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,de,109,109-14,This was done as an attempt to help reconstruct the nation.,"Dies geschah als Versuch, beim Wiederaufbau der Nation zu helfen.",Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,de,109,109-15,"In spite of his religious formation, Godoi had become a mason and a freethinker.",Trotz seiner religiösen Bildung wurde Godoi ein Maurer und Freidenker.,Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,de,110,110-1,"Ismail Serageldin (/ˈsɛrəɡɛldɪn/; born 1944 in Giza, Egypt), Founding Director of the Bibliotheca Alexandrina (BA), the new Library of Alexandria, inaugurated in 2002, is currently, Emeritus Librarian, and member of the Board of Trustees of the Library of Alexandria.","Ismail Serageldin (/ˈsɛrəɡɛldɪn/; geboren 1944 in Gizeh, Ägypten), war Gründungsdirektor der Bibliotheca Alexandrina (BA), der neuen Bibliothek von Alexandria, die 2002 eröffnet wurde, und ist derzeit Librarian Emeritus und Vorstandsmitglied des Kuratoriums der Bibliothek von Alexandria.",Male,Ismail Serageldin,https://en.wikipedia.org/wiki/Ismail_Serageldin
en,de,110,110-2,"He serves as Chair or Member of a number of advisory committees for academic, research, scientific and international institutions and civil society efforts, including as co-Chair of the Nizami Ganjavi International Center (NGIC),  and serves on the Advisory Committee of the World Social Science Report for 2013 and 2016, as well as the UNESCO-supported World Water Scenarios (2013) and the executive council of the Encyclopedia of Life (2010) and Chairs the Executive Council of the World Digital Library (2010).","Er ist Vorstand oder Mitglied einer Vielzahl von Beratungsausschüssen für akademische, Forschungs-, wissenschaftliche und internationale Einrichtungen und zivilgesellschaftlicher Bemühungen, darunter Mitvorsitzender des Nizami Ganjavi International Center (NGIC), und ist Teil des Beratungsausschusses des World Social Science Report für 2013 und 2016 sowie des UNESCO-unterstützten World Water Scenarios (2013), des Vorstands der Encyclopedia of Life (2010) und der World Digital Library (2010).",Male,Ismail Serageldin,https://en.wikipedia.org/wiki/Ismail_Serageldin
en,de,110,110-3,"He also co-chaired the African Union's high level panel for Biotechnology (2006) and again for Science, Technology and Innovation (STI) in 2012-2013, and was a member of the ICANN Panel for the review of the internet future (2013).","Er war außerdem Mitvorsitzender der hochrangigen Gruppe für Biotechnologie der African Union (2006) und erneut für Wissenschaft, Technologie und Innovation (STI) von 2012–2013 sowie Mitglied des ICANN-Gremiums für die Bewertung der Zukunft des Internets (2013).",Male,Ismail Serageldin,https://en.wikipedia.org/wiki/Ismail_Serageldin
en,de,110,110-4,Before that he notably co-chaired the Inter-Academy Panel on Capacity Building for Science in (2003-2004) and was a member of the High Level group for the Alliance of Civilizations convened by the Secretary General of the United Nations (2006-2007).,"Davor war er insbesondere Mitvorsitzender des Inter-Academy-Gremiums für den Aufbau wissenschaftlicher Kapazitäten (2003–2004) sowie Mitglied der hochrangigen Gruppe für die Allianz der Zivilisationen, die vom Generalsekretär der Vereinten Nationen einberufen wurde (2006–2007).",Male,Ismail Serageldin,https://en.wikipedia.org/wiki/Ismail_Serageldin
en,de,111,111-1,"Henry Alfred Ian Goonetilleke (known as H. A. I. Goonetileke) was a director of the University of Peradeniya library, the first chairman of the Gratiaen Trust and an eminent scholar in Sri Lanka.","Henry Alfred Ian Goonetilleke (bekannt als H. A. I. Goonetileke) war Leiter der Bibliothek der University of Peradeniya, erster Vorsitzender von Gratiaen Trust and herausragender Gelehrter in Sri Lanka.",Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,de,111,111-2,Ian Goonetilleke was born on 5 January 1922.,Ian Goonetilleke wurde am 5. Januar 1922 geboren.,Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,de,111,111-3,His early life suffered from some misfortune due to the early death of his father in 1926.,In seinem frühen Leben musste er aufgrund des frühen Todes seines Vaters im Jahr 1926 einiges Unglück ertragen.,Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,de,111,111-4,"He was briefly at St. Thomas' College, Mount Lavinia, as a student and then moved to Richmond College, Galle, where he excelled both at academics and sports.","Er besuchte kurzzeitig das St. Thomas’ College, Mount Lavinia, als Schüler und ging dann zum Richmond College, Galle, wo er in Wissenschaften und Sport glänzte.",Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,de,111,111-5,He graduated from the Ceylon University College in the early 1940s.,Er machte seinen Abschluss am Ceylon University College in den frühen 1940er-Jahren.,Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,de,111,111-6,"In 1953, Ian Goonetilleke joined the University of Ceylon, Peradeniya, as an Assistant Librarian.","1953 ging Ian Goonetilleke als Hilfsbibliothekar zur University of Ceylon, Peradeniya.",Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,de,111,111-7,He secured a Postgraduate Diploma in Librarianship in 1958 winning the John Duncan Cowley Prize for the best thesis in the process.,Er erhielt 1958 ein Postgraduiertendiplom in Bibliothekswesen und gewann dabei den John-Duncan-Cowley-Preis für die beste Abschlussarbeit.,Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,de,111,111-8,"He received his FLA in 1966 obtaining a distinction for his dissertation entitled A Bibliography of Ceylon - A Systematic Guide to the Literature on the land, people, history and culture published in Western languages from the 16th Century to the present day.","Er erhielt seine FLA 1966 und erlangte eine Auszeichnung für seine Dissertation mit dem Titel A Bibliography of Ceylon - A Systematic Guide to the Literature on the land, people, history and culture published in Western languages from the 16th Century to the present day.",Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,de,111,111-9,It formed the first two volumes of his monumental - A Bibliography of Ceylon in eight volumes.,"Sie bildete die ersten beiden Bände seines Werks – A Bibliography of Ceylon, das aus acht Bänden besteht.",Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,de,111,111-10,"In 1971, he was appointed as the librarian of the University of Peradeniya library.",1971 wurde er zum Bibliothekar der Bibliothek der University of Peradeniya ernannt.,Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,de,111,111-11,"He created history by holding three different designations in the same university as,Librarian of University of Ceylon (1971 to 1972)Librarian of Peradeniya Campus, University of Sri Lanka (1972 to 1978)Librarian University of Peradeniya through (1978 to 1979)","Er schrieb Geschichte mit drei verschiedenen Posten, die er an derselben Universität innehatte, Bibliothekar an der University of Ceylon (1971 bis 1972), Bibliothekar am Peradeniya Campus, University of Sri Lanka (1972 bis 1978), Bibliothekar an der University of Peradeniya (1978 bis 1979)",Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,de,112,112-1,Dietrich Hans Borchardt AM (14 April 1916 – 6 June 1997) was an Australian librarian and bibliographer.,Dietrich Hans Borchardt AM (14. April 1916–6. Juni 1997) war ein australischer Bibliothekar und Bibliograf.,Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,de,112,112-2,"Born in Hanover, Germany, to Jewish parents, Borchardt escaped Nazism via Italy and emigrated to New Zealand.","Borchardt wurde in Hannover, Deutschland, als Sohn jüdischer Eltern geboren, floh über Italien vor den Nazis und wanderte nach Neuseeland aus.",Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,de,112,112-3,"There he studied at Victoria University, Wellington, and graduated with a BA in 1944 and an MA in 1947.","Dort studierte er an der Victoria University, Wellington, und machte 1944 seinen Bachelor- und 1947 seinen Masterabschluss.",Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,de,112,112-4,He gained a library diploma from the New Zealand Library School.,Er erhielt ein Bibliotheksdiplom von der New Zealand Library School.,Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,de,112,112-5,He was Acquisitions Librarian at the University of Otago Library in 1949 to 1950.,Von 1949 bis 1950 war er Bibliothekar für Akzession an der Bibliothek der University of Otago.,Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,de,112,112-6,He was appointed as deputy librarian (1950–52) and then chief librarian (1953–1965) at the University of Tasmania.,Er wurde zum stellvertretenden Bibliothekar (1950–52) und anschließend zum Bibliotheksleiter (1953–1965) der University of Tasmania ernannt.,Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,de,112,112-7,He also tutored in modern languages at that university.,Er gab außerdem Tutorien für moderne Sprachen an dieser Universität.,Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,de,112,112-8,In 1965 Borchardt was appointed foundation librarian at La Trobe University where he worked until he retired in 1981.,"1965 wurde Borchardt zum Gründungsbibliothekar der La Trobe University ernannt, wo er bis zu seinem Ruhestand im Jahr 1981 arbeitete.",Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,de,112,112-9,The library was named the Borchardt Library after him on his retirement.,Die Bibliothek wurde nach seinem Ruhestand ihm zu Ehren in Borchardt Library umbenannt.,Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,de,112,112-10,"Borchardt wrote many reference works and bibliographies on Australian studies, including his Australian Bibliography: A Guide to Printed Sources of Information (1963; updated in 1976), his Australian Bibliography (3rd edition, 1979), his Australia: A Guide to Sources (1987), and his Australian Official Publications (1979).","Borchardt verfasste viele Referenzwerke und Bibliografien zu Australienstudien, darunter seine Australian Bibliography: A Guide to Printed Sources of Information (1963; 1976 aktualisiert), Australian Bibliography (3. Ausgabe, 1979), Australia: A Guide to Sources (1987) und seine Australian Official Publications (1979).",Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,de,113,113-1,"Emily Orwaru (born 1988) is a Kenyan aeronautical engineer, who works as an aeronautical planning engineer, at Kenya Airways, the country's national airline.","Emily Orwaru (geboren 1988) ist eine kenianische Luftfahrtingenieurin, die als Planungsingenieurin für Luftfahrttechnik bei Kenya Airways, der nationalen Fluggesellschaft des Landes, arbeitet.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,de,113,113-2,"Orwaru was born in Nyamira in Nyamira County, about 305 kilometres (190 mi), by road, west of Nairobi, the capital and largest city of Kenya.","Orwaru wurde in Nyamira in Nyamira County geboren, per Straße rund 305 Kilometer (190 Meilen) westlich von Nairobi, der Hauptstadt und größten Stadt Kenias.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,de,113,113-3,"At the age of nine, she suffered from a bout of tonsillitis, which left her deaf in the right ear.",Im Alter von neun Jahren erlitt sie einen Tonsillitisanfall und wurde auf dem rechten Ohr taub.,Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,de,113,113-4,"Later, she was diagnosed with keratoconus, an  eye condition characterized by thinning of the cornea in both eyes.","Später wurde bei ihr Keratokonus diagnostiziert, eine Augenkrankheit, für die das Ausdünnen der Hornhaut beider Augen charakteristisch ist.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,de,113,113-5,She has to wear rigid contact lens to correct the problem.,"Sie muss harte Kontaktlinsen tragen, um dieses Problem zu korrigieren.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,de,113,113-6,"After attending elementary and high schools in Kenya, she benefited from a scholarship by the government of Russia, to attend Samara State Aerospace University, in Samara, Russia, where she studied Aerospace engineering, graduating with a Bachelor of Engineering (BEng) degree in 2009.","Nachdem sie die Grund- und weiterführende Schule in Kenia besucht hatte, profitierte sie von einem Stipendium der russischen Regierung und konnte die Samara State Aerospace University in Samara, Russland, besuchen, wo sie Luftfahrttechnik studierte und 2009 den Abschluss mit einem Bachelor of Engineering (BEng) machte.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,de,113,113-7,"In 2014, Orwaru was diagnosed with metastatic breast cancer, for which she had to undergo chemotherapy and radiotherapy.","2014 wurde bei Orwaru metastatischer Brustkrebs diagnostiziert, weshalb sie sich einer Chemo- und Bestrahlungstherapie unterziehen musste.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,de,113,113-8,"In June 2014, she was hired as an aircraft maintenance technician at Kenya Airways, working in that capacity for six months until December 2014.",Im Juni 2014 wurde sie als Flugzeugwartungstechnikerin bei Kenya Airways angestellt und arbeitete in dieser Funktion sechs Monate lang bis Dezember 2014.,Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,de,113,113-9,"Later, she was promoted to her present position of Aeronautical Planning Engineer.",Später wurde sie zu ihrer aktuellen Position als Planungsingenieurin für Luftfahrttechnik befördert.,Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,de,113,113-10,"In October 2017, Emily Orwaru was named among the ""Top 40 Under 40 Women in Kenya 2017"" by Business Daily Africa, an English-language business daily newspaper, published by the Nation Media Group.","Im Oktober 2017 wurde Emily Orwaru von der Business Daily Africa, einer englischsprachigen Wirtschafts-Tageszeitung, die von der Nation Media Group veröffentlich wird, zu den „Top 40 Under 40 Women in Kenya 2017“ gezählt.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,de,113,113-11,"She is involved in a community-based economic development group in Nyamira, her home village.","Sie engagiert sich in einer gemeindebasierten Gruppe für wirtschaftliche Entwicklung in Nyamira, ihrem Heimatdorf.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,de,114,114-1,Sun Yafang (Chinese: 孙亚芳)  is a Chinese engineer and business executive who has served as Chairwoman of Huawei from 1999 to 2018.,"Sun Yafang (Chinesisch: 孙亚芳) ist eine chinesische Ingenieurin und Unternehmensleiterin, die von 1999 bis 2018 Vorsitzende von Huawei war.",Female,Sun Yafang,https://en.wikipedia.org/wiki/Sun_Yafang
