sourceLanguage,targetLanguage,documentID,stringID,sourceText,translatedText,perceivedGender,entityName,sourceURL
en,es,109,109-4,"Narciso Echagüe y Andía, his mother’s father, was one of the leaders of the national independence.","Narciso Echagüe y Andía, su abuelo materno, fue uno de los líderes de la independencia nacional.",Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,es,109,109-5,"He was imprisoned during Francia’s dictatorship, and shot after twenty years in jail.",Fue a encarcelado durante la dictadura encabezada por Francia y ejecutado tras veinte años de detención.,Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,es,109,109-6,"Juan Silvano studied in the Jesuit College of the Inmaculate Conception in the city of Santa Fe, Argentina.","Juan Silvano estudió en el Colegio Jesuita de la Inmaculada Concepción en la ciudad de Santa Fe, Argentina.",Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,es,109,109-7,"There, he was condisciple of José Zorrilla de San Martín.","Allí, fue compañero de estudio de José Zorrilla de San Martín.",Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,es,109,109-8,"In the holydays of 1864, he spent some time in Asunción.","Durante la temporada festiva de 1864, pasó un tiempo en Asunción.",Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,es,109,109-9,"Due to his short age and good luck, Francisco Solano López authorized him to continue his education in Argentina.","Por su corta edad y buena suerte, Francisco Solano López lo autorizó a continuar estudiando en Argentina.",Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,es,109,109-10,"This way, he escaped along with two of his brothers, the foulness of a war in which sixteen of the Echagüe family died.","De esta manera, pudo escapar junto a dos de sus hermanos del horror de una guerra en la que murieron dieciséis integrantes de la familia Echagüe.",Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,es,109,109-11,Some of the deceased were meritorious soldiers.,Algunos de los fallecidos fueron soldados valerosos.,Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,es,109,109-12,"He entered the Buenos Aires School of Law, and stayed there during the whole war.","Godoy ingresó en la Facultad de Derecho de Buenos Aires, y permaneció allí durante toda la guerra.",Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,es,109,109-13,"In January 1869, once Asuncion was occupied, he interrupted his studies to move back to their land with a group of young fellow patriots.","En enero de 1869, tras la ocupación de Asunción, interrumpió el estudio y regresó a su tierra junto a un grupo de compatriotas.",Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,es,109,109-14,This was done as an attempt to help reconstruct the nation.,Esta acción fue un intento de ayudar a reconstruir la nación.,Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,es,109,109-15,"In spite of his religious formation, Godoi had become a mason and a freethinker.","A pesar de su formación religiosa, para entonces Godoy se había convertido en masón y libreprensador.",Male,Juan Silvano Godoi,https://en.wikipedia.org/wiki/Juan_Silvano_Godoi
en,es,110,110-1,"Ismail Serageldin (/ˈsɛrəɡɛldɪn/; born 1944 in Giza, Egypt), Founding Director of the Bibliotheca Alexandrina (BA), the new Library of Alexandria, inaugurated in 2002, is currently, Emeritus Librarian, and member of the Board of Trustees of the Library of Alexandria.","Ismail Serageldin (/ˈsɛrəɡɛldɪn/; 1944, Guiza, Egipto), director y fundador de la Biblioteca Alexandrina (BA), la nueva Biblioteca de Alejandría inaugurada en 2002, es actualmente bibliotecario emérito y miembro de la Junta Directiva de Apoderados de la institución.",Male,Ismail Serageldin,https://en.wikipedia.org/wiki/Ismail_Serageldin
en,es,110,110-2,"He serves as Chair or Member of a number of advisory committees for academic, research, scientific and international institutions and civil society efforts, including as co-Chair of the Nizami Ganjavi International Center (NGIC),  and serves on the Advisory Committee of the World Social Science Report for 2013 and 2016, as well as the UNESCO-supported World Water Scenarios (2013) and the executive council of the Encyclopedia of Life (2010) and Chairs the Executive Council of the World Digital Library (2010).","Es presidente o miembro de varios comités consultivos de instituciones académicas, de investigación, científicas e internacionales, participa en esfuerzos en el ámbito civil, como presidente adjunto del Centro Internacional Nizami Ganjavi (NGIC), y forma parte del Comité Consultivo del Informe Mundial sobre las Ciencias Sociales de 2013 y 2016, de los Escenarios hidrológicos mundiales de la UNESCO (2013) y del Consejo Ejecutivo de la Enciclopedia de la vida (2010), y es presidente del Consejo Ejecutivo de la Biblioteca Digital Mundial (2010).",Male,Ismail Serageldin,https://en.wikipedia.org/wiki/Ismail_Serageldin
en,es,110,110-3,"He also co-chaired the African Union's high level panel for Biotechnology (2006) and again for Science, Technology and Innovation (STI) in 2012-2013, and was a member of the ICANN Panel for the review of the internet future (2013).","También fue presidente adjunto del panel de alto nivel para la Biotecnología (2006) de la Unión Africana y en el área de Ciencia, Tecnología e Innovación (STI) entre 2012 y 2013, e integró el Panel de la ICANN para la revisión del futuro de la Internet (2013).",Male,Ismail Serageldin,https://en.wikipedia.org/wiki/Ismail_Serageldin
en,es,110,110-4,Before that he notably co-chaired the Inter-Academy Panel on Capacity Building for Science in (2003-2004) and was a member of the High Level group for the Alliance of Civilizations convened by the Secretary General of the United Nations (2006-2007).,"Previamente, fue presidente adjunto del Panel Interacadémico sobre Generación de Capacidad para la Ciencia (2003-2004) y miembro del grupo de alto nivel de la Alianza de Civilizaciones convocada por el secretario general de las Naciones Unidas (2006-2007).",Male,Ismail Serageldin,https://en.wikipedia.org/wiki/Ismail_Serageldin
en,es,111,111-1,"Henry Alfred Ian Goonetilleke (known as H. A. I. Goonetileke) was a director of the University of Peradeniya library, the first chairman of the Gratiaen Trust and an eminent scholar in Sri Lanka.","Henry Alfred Ian Goonetilleke (conocido como H. A. I. Goonetileke) fue director de la biblioteca de la Universidad de Peradeniya, primer presidente de The Gratiaen Trust y una eminencia académica de Sri Lanka.",Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,es,111,111-2,Ian Goonetilleke was born on 5 January 1922.,Nació el 5 de enero de 1922.,Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,es,111,111-3,His early life suffered from some misfortune due to the early death of his father in 1926.,"A temprana edad, en 1926, la mala fortuna se hizo presente en su vida con el fallecimiento de su padre.",Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,es,111,111-4,"He was briefly at St. Thomas' College, Mount Lavinia, as a student and then moved to Richmond College, Galle, where he excelled both at academics and sports.","Estudió por poco tiempo en la St. Thomas' College, Mount Lavinia, y luego ingresó en la Richmond College, Galle, donde sobresalió en el aspecto académico y deportivo.",Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,es,111,111-5,He graduated from the Ceylon University College in the early 1940s.,"A principios de la década de 1940, se graduó en la Universidad de Ceilán.",Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,es,111,111-6,"In 1953, Ian Goonetilleke joined the University of Ceylon, Peradeniya, as an Assistant Librarian.","En 1953, se incorporó a la Universidad de Ceilán, Peradeniya, como bibliotecario adjunto.",Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,es,111,111-7,He secured a Postgraduate Diploma in Librarianship in 1958 winning the John Duncan Cowley Prize for the best thesis in the process.,"En 1958, obtuvo un diploma de posgrado en Bibliotecología y recibió el Premio John Duncan Cowley por la mejor tesis del proceso.",Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,es,111,111-8,"He received his FLA in 1966 obtaining a distinction for his dissertation entitled A Bibliography of Ceylon - A Systematic Guide to the Literature on the land, people, history and culture published in Western languages from the 16th Century to the present day.","Fue aceptado como miembro de la FLA en 1966 y obtuvo una distinción por su disertación titulada ""Bibliografía de Ceilán: Guía sistemática de la literatura sobre la tierra, el pueblo, la historia y la cultura publicada en idiomas occidentales desde el siglo XVI hasta el presente"".",Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,es,111,111-9,It formed the first two volumes of his monumental - A Bibliography of Ceylon in eight volumes.,Formó los primeros dos volúmenes de su monumental Bibliografía de Ceilán en ocho volúmenes.,Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,es,111,111-10,"In 1971, he was appointed as the librarian of the University of Peradeniya library.","En 1971, fue designado como bibliotecario de la Universidad de Peradeniya.",Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,es,111,111-11,"He created history by holding three different designations in the same university as,Librarian of University of Ceylon (1971 to 1972)Librarian of Peradeniya Campus, University of Sri Lanka (1972 to 1978)Librarian University of Peradeniya through (1978 to 1979)","Hizo historia al lograr tres designaciones diferentes en la misma universidad, como bibliotecario de la Universidad de Ceilán (1971-1972), bibliotecario del campus de Peradeniya, en la Universidad de Sri Lanka (1972-1978) y bibliotecario de la Universidad de Peradeniya (1978-1979).",Male,Henry Alfred Ian Goonetilleke,https://en.wikipedia.org/wiki/H._A._I._Goonetileke
en,es,112,112-1,Dietrich Hans Borchardt AM (14 April 1916 – 6 June 1997) was an Australian librarian and bibliographer.,"Dietrich Hans Borchardt, reconocido con la Orden de Australia AM (14 de abril de 1916 –6 de junio de 1997) fue un bibliotecario y bibliógrafo australiano.",Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,es,112,112-2,"Born in Hanover, Germany, to Jewish parents, Borchardt escaped Nazism via Italy and emigrated to New Zealand.","Nació en Hannover, Alemania, y sus padres judíos escaparon del nazismo a través de Italia y emigraron a Nueva Zelanda.",Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,es,112,112-3,"There he studied at Victoria University, Wellington, and graduated with a BA in 1944 and an MA in 1947.","Allí, estudió en la Universidad de Victoria en Wellington, y obtuvo una licenciatura en 1944 y una maestría en 1947.",Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,es,112,112-4,He gained a library diploma from the New Zealand Library School.,Recibió un diploma de la Escuela de Bibliotecología de Nueva Zelanda.,Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,es,112,112-5,He was Acquisitions Librarian at the University of Otago Library in 1949 to 1950.,Fue bibliotecario del sector de adquisiciones de la Biblioteca de la Universidad de Otago entre 1949 y 1950.,Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,es,112,112-6,He was appointed as deputy librarian (1950–52) and then chief librarian (1953–1965) at the University of Tasmania.,Fue designado como bibliotecario adjunto (1950–52) y luego bibliotecario a cargo (1953–1965) en la Universidad de Tasmania.,Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,es,112,112-7,He also tutored in modern languages at that university.,También fue tutor de lenguas modernas de la institución.,Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,es,112,112-8,In 1965 Borchardt was appointed foundation librarian at La Trobe University where he worked until he retired in 1981.,"En 1965, fue designado como bibliotecario de la fundación de la Universidad La Trobe, donde trabajó hasta su retiro en 1981.",Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,es,112,112-9,The library was named the Borchardt Library after him on his retirement.,"Al consumarse el retiro, la biblioteca pasó a llamarse Biblioteca Borchardt.",Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,es,112,112-10,"Borchardt wrote many reference works and bibliographies on Australian studies, including his Australian Bibliography: A Guide to Printed Sources of Information (1963; updated in 1976), his Australian Bibliography (3rd edition, 1979), his Australia: A Guide to Sources (1987), and his Australian Official Publications (1979).","Borchardt redactó muchos documentos de referencia y bibliografías sobre estudios de Australia; entre otros, Bibliografía australiana: Guía de fuentes de información impresas (1963, actualizada en 1976), Bibliografía australiana (3.a edición, 1979), Australia: Guía de fuentes (1987) y Publicaciones oficiales australianas (1979).",Male,Dietrich Borchardt,https://en.wikipedia.org/wiki/Dietrich_Borchardt
en,es,113,113-1,"Emily Orwaru (born 1988) is a Kenyan aeronautical engineer, who works as an aeronautical planning engineer, at Kenya Airways, the country's national airline.","Emily Orwaru (1988) es una ingeniera aeronáutica keniata que se desempeña como ingeniera de Planificación Aeronáutica en Kenya Airways, la aerolínea de bandera del país.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,es,113,113-2,"Orwaru was born in Nyamira in Nyamira County, about 305 kilometres (190 mi), by road, west of Nairobi, the capital and largest city of Kenya.","Orwaru nació en Nyamira, en el condado de Nyamira, a aproximadamente 305 kilómetros (190 millas) al oeste de Nairobi, la capital y la ciudad más grande de Kenya, por carretera.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,es,113,113-3,"At the age of nine, she suffered from a bout of tonsillitis, which left her deaf in the right ear.","A los nueve años, sufrió un ataque de amigdalitis por el que perdió la audición en el oído derecho.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,es,113,113-4,"Later, she was diagnosed with keratoconus, an  eye condition characterized by thinning of the cornea in both eyes.","Posteriormente, le diagnosticaron queratocono, una afección ocular que se caracteriza por el adelgazamiento de las corneas.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,es,113,113-5,She has to wear rigid contact lens to correct the problem.,"Para corregir el problema, debe usar lentes de contacto rígidos.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,es,113,113-6,"After attending elementary and high schools in Kenya, she benefited from a scholarship by the government of Russia, to attend Samara State Aerospace University, in Samara, Russia, where she studied Aerospace engineering, graduating with a Bachelor of Engineering (BEng) degree in 2009.","Después de completar su formación primaria y secundaria en Kenya, recibió una beca del gobierno de Rusia para asistir a la Universidad Estatal Aeroespacial de la ciudad rusa de Samara, donde estudió ingeniería aeroespacial y obtuvo una licenciatura en Ingeniería (BEng) en 2009.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,es,113,113-7,"In 2014, Orwaru was diagnosed with metastatic breast cancer, for which she had to undergo chemotherapy and radiotherapy.","En 2014, se le diagnosticó cáncer metastásico de mama, y debió someterse a quimioterapia y radioterapia.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,es,113,113-8,"In June 2014, she was hired as an aircraft maintenance technician at Kenya Airways, working in that capacity for six months until December 2014.","En junio de 2014, fue contratada como técnica de mantenimiento de aeronaves de Kenya Airways y ocupó el cargo durante seis meses, hasta diciembre del mismo año.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,es,113,113-9,"Later, she was promoted to her present position of Aeronautical Planning Engineer.","Luego, ascendió a su cargo actual de ingeniera de Planificación Aeronáutica.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,es,113,113-10,"In October 2017, Emily Orwaru was named among the ""Top 40 Under 40 Women in Kenya 2017"" by Business Daily Africa, an English-language business daily newspaper, published by the Nation Media Group.","En octubre de 2017, Emily Orwaru figuró en la lista de 40 mujeres de menos de 40 años más destacadas de Kenia en 2017 de Business Daily Africa, un diario empresarial en inglés publicado por Nation Media Group.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,es,113,113-11,"She is involved in a community-based economic development group in Nyamira, her home village.","Participa en un grupo de desarrollo económico comunitario en Nyamira, su ciudad natal.",Female,Emily Orwaru,https://en.wikipedia.org/wiki/Emily_Orwaru
en,es,114,114-1,Sun Yafang (Chinese: 孙亚芳)  is a Chinese engineer and business executive who has served as Chairwoman of Huawei from 1999 to 2018.,"Sun Yafang (en chino, 孙亚芳) es una ingeniera y ejecutiva de negocios china que fue presidenta de Huawei entre 1999 y 2018.",Female,Sun Yafang,https://en.wikipedia.org/wiki/Sun_Yafang
en,es,114,114-2,"As of 2016, she is listed as the 38th most powerful woman in the world by Forbes.","Desde 2016, ocupa el puesto 38 entre las mujeres más poderosas del mundo según Forbes.",Female,Sun Yafang,https://en.wikipedia.org/wiki/Sun_Yafang
en,es,114,114-3,She earned her bachelor's degree at the University of Electronic Science and Technology of China (UESTC) in 1982.,"En 1982, obtuvo una licenciatura en la Universidad de Ciencia y Tecnología Electrónica de China (UESTC, por sus siglas en inglés).",Female,Sun Yafang,https://en.wikipedia.org/wiki/Sun_Yafang
en,es,114,114-4,"Then, Sun started working as a technician at Xin Fei TV Manufactory.","Luego, comenzó a trabajar como técnica en la fábrica de televisores Xin Fei.",Female,Sun Yafang,https://en.wikipedia.org/wiki/Sun_Yafang
en,es,114,114-5,"In 1985, she became an engineer at the Beijing Research Institution of Communication Technology.","En 1985, obtuvo el título de ingeniera en la Institución de Tecnología de la Comunicación de Pekín.",Female,Sun Yafang,https://en.wikipedia.org/wiki/Sun_Yafang
en,es,114,114-6,She began her career with Huawei in 1989 and became chairwoman of the corporation in 1999.,Sun inició su carrera en Huawei en 1989 y llegó a ocupar el cargo de presidenta de la corporación en 1999.,Female,Sun Yafang,https://en.wikipedia.org/wiki/Sun_Yafang
en,es,114,114-7,A 2011 report by the CIA stated Sun worked for the Ministry of State Security of the People's Republic of China and linked her to the Chinese military.,"Según un informe de la CIA de 2011, trabajaba para el Ministerio de Seguridad de la República Popular China y tenía vínculos con el ejército de ese país.",Female,Sun Yafang,https://en.wikipedia.org/wiki/Sun_Yafang
en,es,114,114-8,"In March 2018, Sun Yafang stepped down as Chairwoman of Huawei.","En marzo de 2018, renunció a la presidencia de la empresa.",Female,Sun Yafang,https://en.wikipedia.org/wiki/Sun_Yafang
en,es,114,114-9,"In May 2012, she received the World Telecommunication and Information Society Award from the International Telecommunication Union.","En mayo de 2012, recibió el Premio Mundial de las Telecomunicaciones y la Sociedad de la Información de la Unión Internacional de Telecomunicaciones.",Female,Sun Yafang,https://en.wikipedia.org/wiki/Sun_Yafang
en,es,114,114-10,"As of 2014, she is listed as the 81st most powerful woman in the world by Forbes.","A partir de 2014, ocupó el puesto 81 entre las mujeres más poderosas del mundo según Forbes.",Female,Sun Yafang,https://en.wikipedia.org/wiki/Sun_Yafang
en,es,115,115-1,"Rachel Mary Parsons (1885–1956), engineer and advocate for women's employment rights, was the founding President of the Women's Engineering Society in Britain on 23 June 1919.","Rachel Mary Parsons (1885–1956), ingeniera y defensora de los derechos laborales de la mujer, fue la fundadora y presidenta de la Women's Engineering Society en Gran Bretaña el 23 de junio de 1919.",Female,Rachel Mary Parsons,https://en.wikipedia.org/wiki/Rachel_Mary_Parsons
en,es,115,115-2,"Rachel Mary Parsons was born in 1885, to Sir Charles Algernon Parsons and his wife Katharine (d.1933), the daughter of William Froggatt Bethell of Rise Park, East Riding of Yorkshire.","Nació en1885 y fue hija de Sir Charles Algernon Parsons y Katharine (d.1933), a su vez, hija de William Froggatt Bethell de Rise Park, Yorkshire Oriental.",Female,Rachel Mary Parsons,https://en.wikipedia.org/wiki/Rachel_Mary_Parsons
en,es,115,115-3,"Her brother, Algernon George (Tommy) (b.1886), was killed on 28 April 1918 while a Major in the Royal Field Artillery.","Su hermano, Algernon George (Tommy, 1886), murió el 28 de abril de 1918 mientras brindaba servicios como sargento mayor de la Artillería de Campo Real.",Female,Rachel Mary Parsons,https://en.wikipedia.org/wiki/Rachel_Mary_Parsons
en,es,115,115-4,"Her interest and aptitude for engineering and science was fostered from a young age by the engineering tradition in her family including her grandmother Mary Rosse and grandfather William Parsons, 3rd Earl of Rosse.","La tradición familiar en el campo de la ingeniería estimuló su interés y aptitud para ella a una edad temprana, y parte de ese estímulo provino de su abuela Mary Rosse y su abuelo William Parsons, tercer conde de Rosse.",Female,Rachel Mary Parsons,https://en.wikipedia.org/wiki/Rachel_Mary_Parsons
en,es,115,115-5,Her father invented the steam turbine and developed successful international engineering businesses.,Su padre inventó la turbina de valor y llevó adelante negocios internacionales exitosos en el ámbito de la ingeniería.,Female,Rachel Mary Parsons,https://en.wikipedia.org/wiki/Rachel_Mary_Parsons
en,es,115,115-6,"The family lived on Tyneside (Elvaston Hall, Ryton, and Holeyn Hall, Wylam) and later in Northumberland (Ray Demesne, Kirkwhelpington).","La familia vivió en Tyneside (Elvaston Hall, Ryton, y Holeyn Hall, Wylam) y luego en Northumberland (Ray Demesne, Kirkwhelpington).",Female,Rachel Mary Parsons,https://en.wikipedia.org/wiki/Rachel_Mary_Parsons
en,es,115,115-7,"She was educated at Newcastle High, Wycombe Abbey, Clarence House (May 1899–April 1900) and finally Roedean from 1900–1903.","Se formó en Newcastle High, Wycombe Abbey, Clarence House (mayo de 1899–abril de 1900) y, por último, en Roedean ente 1900 y 1903.",Female,Rachel Mary Parsons,https://en.wikipedia.org/wiki/Rachel_Mary_Parsons
en,es,115,115-8,"In 1910 she entered Newnham College at the University of Cambridge and was one of the first three women to study Mechanical Sciences there although, like all women until 1948, she could not graduate with a degree or become a full member of the University.","En 1910, ingresó en Newnham College, en la Universidad de Cambridge, y fue una de las primeras tres mujeres que estudiaron ciencias mecánicas allí aunque, como todas las mujeres, no pudo obtener un título ni alcanzar el estatus de miembro pleno hasta 1948.",Female,Rachel Mary Parsons,https://en.wikipedia.org/wiki/Rachel_Mary_Parsons
en,es,116,116-1,Justicia Acuña (1893-1980) was a Chilean engineer.,Justicia Acuña (1893-1980) fue una ingeniera chilena.,Female,Justicia Acuña,https://en.wikipedia.org/wiki/Justicia_Acu%C3%B1a
en,es,116,116-2,She was the first woman with this profession in her country and in South America.,Fue la primera mujer que ejerció esta profesión en su país y en Sudamérica.,Female,Justicia Acuña,https://en.wikipedia.org/wiki/Justicia_Acu%C3%B1a
en,es,116,116-3,"Justicia Acuña Mena was born in Santiago, Chile, January 14, 1893.","Nació en Santiago de Chile, el 14 de enero de 1893.",Female,Justicia Acuña,https://en.wikipedia.org/wiki/Justicia_Acu%C3%B1a
en,es,116,116-4,"She was the daughter of an engineer, José Acuña Latorre.",Fue hija del ingeniero José Acuña Latorre.,Female,Justicia Acuña,https://en.wikipedia.org/wiki/Justicia_Acu%C3%B1a
en,es,116,116-5,She had eight siblings.,Tuvo ocho hermanos.,Female,Justicia Acuña,https://en.wikipedia.org/wiki/Justicia_Acu%C3%B1a
en,es,116,116-6,She studied at the Liceo de Aplicación and then at the Instituto Pedagógico.,Estudió en el Liceo de Aplicación y luego en el Instituto Pedagógico.,Female,Justicia Acuña,https://en.wikipedia.org/wiki/Justicia_Acu%C3%B1a
en,es,116,116-7,"In 1913, she switched her studies from mathematics to civil engineering, and entered the Faculty of Physical and Mathematical Sciences of the University of Chile, being the only woman among all the students of that faculty.","En 1913, dejó de estudiar matemática y optó por la ingeniería civil, e ingresó en la Facultad de Ciencias Físicas y Matemáticas de la Universidad de Chile, donde fue la única mujer entre los alumnos.",Female,Justicia Acuña,https://en.wikipedia.org/wiki/Justicia_Acu%C3%B1a
en,es,116,116-8,"She graduated as a civil engineer in 1919, along with Jorge Alessandri.","Obtuvo el título de ingeniera civil en 1919, junto con Jorge Alessandri.",Female,Justicia Acuña,https://en.wikipedia.org/wiki/Justicia_Acu%C3%B1a
en,es,116,116-9,"In 1920, Acuña began working as a calculator in the Department of Roads and Works of the Empresa de los Ferrocarriles del Estado.","En 1920, comenzó a trabajar como calculista del Departamento de Caminos y Obras de la Empresa de los Ferrocarriles del Estado.",Female,Justicia Acuña,https://en.wikipedia.org/wiki/Justicia_Acu%C3%B1a
en,es,116,116-10,"During the course of her career at Empresa, she left a few times to raise her seven children, but always returned before retiring in 1954.","Dejó la Empresa varias veces por un tiempo durante su carrera para dedicarse a sus siete hijos, pero siempre regresó a ella antes de su retiro, en 1954.",Female,Justicia Acuña,https://en.wikipedia.org/wiki/Justicia_Acu%C3%B1a
en,es,116,116-11,"Acuna died in Santiago, 1980.","Acuña falleció en Santiago, en 1980.",Female,Justicia Acuña,https://en.wikipedia.org/wiki/Justicia_Acu%C3%B1a
en,es,116,116-12,"In July 1980, to honor her effort for the advancement of women, the Chilean College of Engineers established the ""Gallery of Illustrious Engineers"", where she was included.","En julio de 1980, en homenaje a su esfuerzo por el progreso de las mujeres, el Colegio de Ingenieros de Chile inauguró la ""Galería de los Ingenieros Ilustres"", en la que ella estuvo incluida.",Female,Justicia Acuña,https://en.wikipedia.org/wiki/Justicia_Acu%C3%B1a
en,es,116,116-13,"In 1991, the Justicia Acuña Mena Award was created; it is awarded every two years to an outstanding woman engineer in the practice of her profession.","En 1991, se creó el Premio Justicia Acuña Mena; este reconocimiento se entrega cada dos años a ingenieras destacadas en el ejercicio de la profesión.",Female,Justicia Acuña,https://en.wikipedia.org/wiki/Justicia_Acu%C3%B1a
en,es,117,117-1,Gina Parvaneh Cody is a Canadian-Iranian engineer and business leader.,Gina Parvaneh Cody es una ingeniera y líder empresarial de nacionalidad canadiense e iraní.,Female,Gina Cody,https://en.wikipedia.org/wiki/Gina_Cody
en,es,117,117-2,"In 1989, Gina became the first woman in Concordia University’s history to earn a PhD in building engineering.","En 1989, Gina llegó a ser la primera mujer de la historia de la Universidad Concordia en obtener un doctorado en Ingeniería Civil.",Female,Gina Cody,https://en.wikipedia.org/wiki/Gina_Cody
en,es,117,117-3,"In 2018, following her donation of $15 million, Concordia University renamed its faculty of engineering and computer science after her (the Gina Cody School of Engineering and Computer Science), making it the first university engineering faculty to be named after a woman in Canada, and internationally.","En 2018, tras una donación de $15 millones que Gina realizó, la institución cambió el nombre de su Facultad de Ingeniería e Informática (por el de Escuela de Ingeniería e Informática Gina Cody); por esto, fue la primera facultad de ingeniería de una universidad que llevó el nombre de una mujer, no solo en Canadá sino también en el resto del mundo.",Female,Gina Cody,https://en.wikipedia.org/wiki/Gina_Cody
en,es,117,117-4,Cody was born in Iran in 1956.,Cody nació en Irán en 1956.,Female,Gina Cody,https://en.wikipedia.org/wiki/Gina_Cody
en,es,117,117-5,"Her father worked in construction, but also owned a boy's high school, where Cody would teach during the summer.","Su padre trabajó en la construcción, pero también fue propietario de una escuela secundaria para varones en la que ella dictaba clases durante el verano.",Female,Gina Cody,https://en.wikipedia.org/wiki/Gina_Cody
en,es,117,117-6,"Cody's three brothers became engineers, while her sister became a dentist.",Los tres hermanos de Cody fueron ingenieros y su hermana dentista.,Female,Gina Cody,https://en.wikipedia.org/wiki/Gina_Cody
en,es,117,117-7,"In 1978, Cody completed a Bachelor of Science degree in structural engineering at Aryamehr University of Technology (now called Sharif University of Technology).","En 1978, Cody obtuvo una licenciatura en Ingeniería Estructural en la Universidad Tecnológica de Aryamehr (actualmente, Universidad Tecnológica de Sharif).",Female,Gina Cody,https://en.wikipedia.org/wiki/Gina_Cody
en,es,117,117-8,"She left Iran for Canada in 1979 with $2,000.","En 1979, con $2000 en los bolsillos, partió de Irán con destino a Canadá.",Female,Gina Cody,https://en.wikipedia.org/wiki/Gina_Cody
en,es,117,117-9,"At this point, Cody's brother had completed a Bachelor's of Engineering at Concordia University in Montreal, and arranged for her to meet with the engineering professor Cedric Marsh.","Por entonces, el hermano de Cody había completado una licenciatura en Ingeniería en la Universidad Concordia de Montreal y coordinado un encuentro entre ella y el profesor de Ingeniería Cedric Marsh.",Female,Gina Cody,https://en.wikipedia.org/wiki/Gina_Cody
en,es,117,117-10,"Through this meeting, Cody received a scholarship in engineering to attend the Concordia University in Montreal, where she completed a master's degree in engineering in 1981.","Gracias a este encuentro, Cody recibió una beca en ingeniería para estudiar en la Universidad Concordia de Montreal, donde completó una maestría en Ingeniería en 1981.",Female,Gina Cody,https://en.wikipedia.org/wiki/Gina_Cody
