text,target
i wish i still lived in New Jersey...  lol...,0
 sorry i forget to check this thing  i am pretty good! how are youuuu,0
just saw a short film and it makes me want to get on the ball for mine  why can't someone pay me to make what i want.. oohh well TRABAJO,0
ugh major headache ,0
i feel lil crazy with all this stuff playing in mind.... ,0
On call weeks SUCK! He got called into work at 7:30pm didn't get home til midnight had to get up at 5:30am &amp; do it all over again... ,0
" Oh no, that is very sad! ",0
Apple's safety town graduation cancelled due to rain ,0
On the way to class ,0
last unlimeted for this week  ,0
 yeah mate  this jailbreak is taking forever to get released!!!! Haha desperate times lol,0
" i would, but i'll be in cluj this weekend ",0
Second day and Bali and SOO sick... ,0
 Missed your 104.5 CHUM FM interview  But so stoked that 5 bros &amp; a Million Sis's was played!!,0
 ,0
" what why? my update about how sick i am? yesss, my body is not delicious  *oh my goat, it's so wierd*",0
and I am super pumped about Port Huron pool parties- even though it is going to rain ,0
1 hour to go till i get out ,0
ok so like were  having some drama with the show i guess so now we don't know if theres gonna be one i fuckin hate life sometime.... ,0
   somebody needs a vacation day or a time out!,0
 thats very sad. sorry for your mum. but where was the dog? ,0
Donuts with daddy day at school today ,0
hates this stupid dissertation and can't do it until she has access to a printer...GAH   http://tinyurl.com/rdunlm,0
15.00 school is out now  weekend it is raining ,0
"Can't sleep right, nose is a faucet, feel so weak. ",0
"Stuck in a postoffice queue, 15 people in front of me, two serving, average serve time of 3 mins. Equals 22.5 minute wait ",0
I knew the sun wouldn't last ,0
I DON'T WANT TO STUDY   DAMN YOU SMITH AND YOUR DEMONIC BOOK,0
"Feelin REALLY sick  cop called at 522, couldn't fall back asleep. My teeth fucking hurt! Ugh ",0
 3gs line in Annapolis 32 gig white is gone  http://twitpic.com/7snwl,0
 I know! I want a tour guide too but am nowhere near a tour  Who can I get to buy one for me?,0
 awwww i STILL love puffie!!!!  they're growing up sooo fast.,0
Potentially no internets for the weekend at home.  Thank god for the Metro and the iPhone+Edge network (I never thought I'd say that...).,0
in this place all alone and im bored  `im going 2 go play w./the dogg,0
Aw. Rainbow Brite left. Train ride seems a bit more dull now ,0
Duuude the Georgia Theater in Athens is burning down right now. ,0
 Yeah lots of things go crazy when that happens  Its hard to keep control of.,0
 I'm sorry  There's always an act of spiritual communion and some prayers to the Sacred Heart,0
" But to be honest, I'd rather be in Dublin and catch ... I've missed all past events. ",0
i dont think anyone will ever understand. ,0
why are people sometimes so mean   ,0
Internet is down  again......yep its gonna be a long day ,0
Second day in Bali and SOO sick! ,0
Is hoping his son is ok at his mates funeral today.  ,0
iPhone upgrade woes again  One day my phone will upgrade seamlessly.,0
I don't know what to do with my blazer ,0
"Wish my iPod mini still worked - Blacklicious is so damn good, I'd be listenin' to them while copyin' books at work ",0
 tom  why you not doing t4 on the beach this year! its what i wanted to go for! ahh     !!!!!!! xx,0
yo this morning was kinda crazy.. things seemed to calm down now. feel like i've been up all night.. wait i was :-\ ugh now back to work ,0
just had jaffa cakes for the 1st time in a year!!  i hate that australia doesnt make them  sad times,0
I wish I could have visited Kowloon Walled City before they torn it down ,0
" how can u write when u have a 3g s to play with, I'm jelous having trouble downloading 3.0 ",0
 My hair is going to be ginormous from the rain!! LOL ,0
 realllllllyyyyyy ,0
"Man, i feel so freakin' tired whenever i'm home! ",0
headache ,0
Weather is dull ,0
"Ugh, AT&amp;T is gonna get an earful for this...  My order said Free Overnight Shipping -- it went out 2nd Day - no  'til Monday  ",0
TeamFundays! I'm sooo sorry.  I can't seem to log on to our dailybooth.  I have failed for today. Can you guys log in?,0
rainy weekend is comming - no chance to fly again ,0
"I shall miss you all at fiendom com  tho I will be changing flights in Minnie on Sat., -w/luck,perhaps bad weather in MI, and flt cancels!",0
I knew the sun wouldn't last! ,0
one day at a time ::sigh:: ,0
Life is in motion. I'm stuck in line ,0
"Another day, another boring Con Law lecture   Somebody please take me out of my misery lol",0
 sending you hugs and encouragment today.  We have had to do it several times over the many years and it sucks. ,0
wishing i hadn't just eaten free pastries and tasty sumak pitta for lucn. carb overload ,0
"is peeved at the paucity of information about constrained mesh smoothing. It means that I will need to _think_ !  And so, to bed. G'night.",0
Hungry! I want food. No more snack at home  - http://tweet.sg,0
Atlantic City is so gloomy today ,0
Hah. Poor  - no special &quot;go to the head of the iPhone line&quot; for Walt today. ,0
Off to the doctors. Pre - op for tomorrow morning  I have my laptop with me don't cha worry bout that ;D,0
 In Italy we r still waitn for second serie ,0
Internet is down  again......yep its gonna be a long day  http://bit.ly/17nfZd,0
So far fenugreek not working. 2.5 oz this morning. I was hoping for a million. ,0
"TGIF... Oh, wait, I work weekends. FML. ",0
I think Im loosing you ,0
Mourning my nephew. ,0
sprained my foot kick boxing.   this shyt hurts!!,0
I think Im losing you ,0
Well I'm awake already.  They are doing something to the street and I had to move my car. *sigh*,0
 Oh shit  Thanks dude... RIP Cloud.,0
 heyyy! how are you today? aw its raining here too!  lol...,0
LV is not letting me reply to a video comment   Seems they are having problems again.  I hope someone stops by to give the server a kick.,0
Sitting in the dr office!  The dreaded physical yall! I hope he don't ask me to drop em and bend over and cough! Ewwww!,0
"tadi plurk tai,hoho nyebut  http://plurk.com/p/126k69",0
Last day in Charelston ,0
"I know  &amp;  want me to be happy &amp; just keep swimming, but I never learned how to swim &amp; I can't build an arc alone. ",0
in literacy reading brian's winter. eww AND I have double period of lit ,0
you're joking! R/T  i just realized ticket collectors on Indian trains are referred to as Titties ,0
" b) it would take me at least 24 hours to get to you, and c) it would cost me a BOMB to get there  sorry...",0
 i know.sucks.i didn't see you dismissal! ,0
wishing i hadn't just eaten free pastires and sumak pitta bread for my lunch! carb overload ,0
misses someone verymuchalot right now. ,0
so what's the point in aiming tall? When you're guaranteed to fall..My reflections cracked and looking back I'm so unrecognizable.. ,0
is hearing Pink Floyd 'Another Brick in the Wall' on muzak...ugh ,0
i haven't been to a gig in AGES would do anything to get some brand new tickets..argh ,0
FINALLY a SUNNY day!  Hope everyone rode to work!  Get it in now because word is it's going to rain again this weekend!  ,0
the GA theatre has burned ,0
"I have no more work to do today and am not allowed to leave before 4  As dashing as I look in uniform, I'd rather be elsewhere.",0
Very very very very very bored now I'm not with Issy!  xxx,0
going home. too many good people are leaving the earth. sigh. ,0
 that sounds..... funnn ,0
 i'm out of commission for the weekend and all next week... peace &amp; blessings &lt;3 oh some history 4 u cuz im a nerd: http://bit.ly/NRgPU,0
 seems a little unreasonable to block you  still true love and all that... catch up later really must go now x,0
 you haveeeee nooooo idea. next thursday pwease  lets get lunch or something this upcoming week,0
"I always get up with my boy at 4 am to make his lunch, but now cant get back to sleep.  ",0
Pixar grants girl's dying wish to see 'Up' http://bit.ly/BaWFD ,0
" yes, please go. I don't want u sick bud ",0
" it must be nice , I've never even got a reply from her . But I keep trying ",0
"My baby's graduation. The high school next year, really! tear, tear ",0
 lol yeah I was there before it even opened and I was the first one helped but now I'm home sorry I couldn't save you a spot ,0
Tho I probably should stop messing about with phones and do my assignment..... ,0
sitting in the office again today  but i get to see bucky covington and randy houser thursday!! i just can't get enough country music!!,0
 thank gawwwd for that...  if the newspapers find me and my alternative lifesyte il be thrown out of law college ,0
can't post in FB using the iPhone app. Have to use twitter to cross post. ,0
getting a little worried as my prom shoes haven't arrived yet ,0
"Pixar granted a dying girl her last wish. I think I'm going to cry, 'scuse me  http://bit.ly/8hIIQ",0
.   Just another work day for poor little me   LOL,0
"Dude, I need to shave. Like bad. I'm furry. ",0
 on my way to work ,0
So tired!!!! Not slept all night! I HATE jetlag!!!!! ,0
on the way home from camp   had a BLAST tho!!,0
Good morning  . I have an la exam today ,0
" i showed them the message! Such a sad night! Just left now, and i left Jackie in tears! I felt so bad  x",0
"Its only 9 and im bored already, 7 hours left ",0
I was in such a good mood during my 2 weeks away from work (1st 2 weeks off in 3 years). Now I'm back &amp; miserable again  *bangs head*,0
ok this is just sad. went for lunch break and came back to find someone has mess my workplace  this is just sad lol.,0
Ugh I can't go back to sleep ,0
Lesson : Raw Cookie Dough gives you stomach aches ,0
has an achey head and its sore ,0
 I have no idea ,0
says Good morning! crazy storms rolling in here. Probably gonna have to shut 'er down. No Market today  http://plurk.com/p/126kpn,0
 Wow I would love that!  But I have noooo money at the moment  As soon as I do I'll be getting one!  See you at Glasto!x,0
" It's hotter than Hades here too! Heat index of 107 expected, yuck! ",0
Anyone else using Yahoo mail finding it's been incredibly flaky recently? ,0
"Shona is staying in Hangzhou, so Frank and I left her there  and headed back to Shanghai",0
  you guys are crazy...but at the same time i wish i was in line with you ,0
:O i am disappointed that the never mind the buzzcocks episode im watching is an old episode  make some new ones simon amstell!! xox,0
On my way to my grandmas house. I think were gonna go to the bingo too cuz todays Friday! This should be fun. And I'm so hungry and tired ,0
  Don't leave the cripple!,0
"ANNOUNCEMENT: Dear lovely sweet gracious tweeps, Kindly don't twit about all the fun your having @ Sevens, I'm feeling kiwaru  Kthnkxbai!",0
Payday is a good day. I immediately wanna put like almost half of it away tho but I have to wait til monday ,0
 really envy the winner...    ...Next time i will mustmustmust be the winner!,0
Had a very strange dream last night...the husband had to work so there was no one to comfort me ,0
" Yes!  for Ashley, cause I think Caitlin is a half-ass dancer, but her solo was better than A's.  Thank GOD Kupono stayed!",0
Decisions are the hardest to make. Especially when it's a choice between WHERE YOU SHOULD BE and WHERE YOU WANT TO BE. ,0
Ugh i remember why i never eat mcdonalds anymore... Because cancer tastes horrible! ,0
I hate that feeling of knowing you're going to get yelled at as soon as you get to work. ,0
Its Friday evening.... I have two full days to relish.... But still life sucks!!!!! ,0
I went to mcdonalds cause i am well fat ,0
Today has come to fast ,0
  gw mau bngt kesana lagiiiii. Whoops the first tweet was wrong,0
Really hope this isn't true - I don't want for him to turn out to be a bad person  http://tinyurl.com/n9mbjm (via ),0
 What's up?   ,0
" I thought Tuesday felt like Friday, so I just feel like I worked the entire weekend! ",0
times like now i wish i was at school ,0
OUCH!!!! Just busted my ass AND missed my train ,0
Been wide awake 4 an hour. Went 2 bed late as usual which translates n2 not much sleep  I'm just up stressin' about stuff...... Real nice,0
 who is alex? ,0
"It's 2 early in the morn 4 any1 2 fcuk w/ me...feeling extra cranky, still got a lot on the brain and not much hours of sleep ",0
3rd day in a row ive forgot my patch ,0
Ugh... I am officially broke and I haven't even spent anything yet!! :O Ugh ugh ugggghhhhhh!! I hate money!   ,0
"I miss London  Can I go there again? I want to hear that sentence again, 'please mind the gap' ...",0
"Found out that my parents dog is very ill, just hope he pulls through....Sad times ",0
"I hate coursework.  I thought I'd done the last of it when I finished university, how wrong was I? ",0
I hate thunderstorms. ,0
"MGMT 's video for their song KIDS, is so bizzare. i mean WTH!? and i feel so bad for the poor little boy ",0
" tell me about it, billing = fail ",0
" Aww thats sad  But dont worry, its ok. Yeah send ur wish to my mail",0
There is a girl with a Millionaires shirt  Is this really what kids are into these days? I suppose they like brokenSHIT too.,0
"I'm in line at the apple store to get my new iPhone. Slept in, so now I have to wait over an hour. ",0
Walkin my niece to Day Care . Damn I wish I was 3 ,0
Uaaahhhh.. so confuse... ,0
is feeling nautious because of the pain... This is the worst pain I ever had in my entire life... ,0
im feeling horrible  i dont know why i just feel rly super bad i hope this doesnt last,0
" no, not really. I'll do a LJ update soon, but things have just gone wrong at the same time ",0
Wanted to sleep this morning but have to work ,0
"I am in disbelief that I have been in New York for a week already! The time is flying by!  But, My family comes in 5 weeks- AWESOME!",0
 is your laptop fixed yet ,0
"Sweet, air is still not working in the office!!! Yeaaaa!!! No coffee today, need to stay cool ",0
"i just woke up, i miss my boyfriend ",0
I want to join them for dinner and chillax as well  But I have a meeting ;___; Nuuu!,0
Pidgen no longer connects for me. Mozilla often closes down and wont reopen when I view calendar.  My Ubuntu machine is slowing dieing. ,0
 haha yea too much dancin and head banging! U shudda came  But love the tattoo! ,0
Oh no!  I just got an acceptance for a poem in a BETTER journal than the acceptance for the same poem that I already said yes too. ,0
"time check!...... 9:07pm... dat?... it's june 19,2009!...... and its friday!... iwanna go out!... ",0
 Awww! Hope you are having fun! I couldn't make it!! ,0
longing for the one.. ,0
at work. alone. i am so lonely! ,0
I just woke up but i still feel horrible...this ear infection is killing me ,0
 It's not released here in the US yet. ,0
Nokia India http://www.nokia.co.in/find-products does not have a single flip/clamshell phone!! Damn. Nokia never had a good flip phone ,0
 people make stupid assumptions all the time ,0
  Kids are stupid! don't let them get to you.,0
"Lucky old you , for being in the sun - all cloudy in Warwick  Hope the weather stays nice for you!",0
i cba to go babysittin again in an our ,0
I'm so tired.. At school listening 2 guitars leaving when I feel like it. Sayana is not here ,0
"Rockin the lab, if only my laptop wasn't riddled with disease ",0
power to the People!! yay to Iranian's who stand up their beliefs!! sad though that it's come to this.... ,0
Not doing much  So much for finishing anything today. I can't make myself do anything at all.,0
*sigh* while I sit installing servers. G is kicked back on a mutakka eating lula kabab with walnuts. I really need to get back on planes. ,0
 I'm sorry you're still in pain...me too  We should definately organise it for next year! I'd be up for it!,0
"im hurting all over, and i dont think the pain will ever go away. ",0
Is up and at work while Shane gets to relax all day ,0
"don't exactly know either they are doing bad to me, or i am too 'bad' for them ",0
Left the gym early forgot that I've got to go pick up my art work from gallery stokes ,0
Why did I just see a propaganda healthcare ad pushing BHO's plan as the solution on FOX News? ,0
Victory! 5th Ave store was fucking awesome this morning. Now if only I had my computer to sync everything ,0
was just about to go out and the heavens have opened. joy ,0
yo all anybody miss me? anybody notice I hadn't even been around ? lol ,0
"time check!...... 9:07pm... date?... it's june 19,2009!...... and its friday!... iwanna go out!... ",0
 I already bought the original 1Password app for the iPhone. I have to pay the full amount to get the Pro version now? ,0
"Very disappointed  they had no nurses available today, so only people with appointments could give blood. Ah well. Booking for august!",0
Just found out a good friend of mine got shot yesterday morning  *D*,0
 i neeeeeds my bestfriends more  i miss you. i cant see u till monday though  im having dinner with my aunty tomorrow night,0
Dctalk:  it doesn't work http://tinyurl.com/lde5xl,0
 I liked your song video. Although Im hurt you didnt ask me to help. Even though that chick was way better. It still hurts ,0
" It's good, because this work is really hard, but no I don't still get paid ",0
 would love to go hawaii ,0
no shoes anywhere  backup pair it is then. now going to pack my bags,0
"I thought I had a fly on my arm and was ready to go all Obama on the sucker, but then realised it didn't have wings. Twas a spider. Urgh ",0
is it just me or i am getting bored of twitter. ,0
what the heck??? stupid regis and stupid Kelly cut jb off...I missed them singing much better bcuz of stupid regis and Kelly ,0
NOOO! i have a soccer game tonight @ 9:30 and it's suppose to rain. FML ,0
forgot the crackberry at home.  lost without it.  ,0
Getting ready for the surgery... ,0
Just booked Mystique into the vet this evening to get her respiration checked out ,0
Sooooo gutted I'm not going to Glasto this year    !!!!!!!!!!!!!!!!!!!!!,0
Why am I awake  okay getting ready for the gym with my trainer. Le sigh. Then off to work (hopes the day goes fast),0
with all the diseases in the world. i hate flu the most ,0
 Sounds  just like where I am working at right now! ,0
" but i love robots  they are more logical than humans. but yes, chicken parma farting... pew",0
alone at office...Getting bored.. ,0
okaaay. avoiding you is hard. almost like i can't do it. ,0
 noooooo. ( So does it mean i'll be putting up those words?.  WAAAA. (,0
I preparing to draw something for my exhibition. but so tired. ,0
Omg !! If it is sunny and warm today I'm going to be super tight. I have to be at work until 9 ,0
going to bed... gosh i feel bad ,0
May 13th-June 4th  .............. June 7th-?????  Teehee ;),0
ayaw magload seesmic ko  BOOOO.,0
"i'm so tired, i had an exam today and now i'm going to a wedding party (in this situation) ad i'm so mad about Khamenei's speech ",0
I just wasted my 800th update on ana      ..... ANA ,0
" super jealouss!! Your gf is one lucky gurl ;). Ps, PLEASE change your picture!  lmao",0
 hahahaha yes. Should we die my hair back? i feel like we should...i miss the darkness  miley is totally stealing my thunder..,0
stayed up till 2 somthn and now n summer skol! ,0
"Sweet tea...yummm...bagel...just okay, disapointing ",0
"Could cry right now, the most perfect dress in the world is sold out. Only thing I've truly wanted in my life. I died a bit inside.... ",0
 I wish  oh well. LA is fine with me,0
 come home! I'm so excited for this week! I haven't packed anything yet though ,0
safari 4.0. multiply 4.0. both ugly ,0
" It odes require you to be a registered member of DrunkDuck - which I am not, at this time  ",0
 Still in the office ,0
"toastie's broke, its all sticking  i've had no lunch! ",0
proper bad stomach ache ,0
Rain again today   Yuck!,0
"I just wanna go home. I miss you, you know ",0
 isn't that like the 3rd time u r gonna c fleetwood mac in about a month lol. Ps. Has your album been delayed? ,0
i missed paul mccartney's bday ,0
"What a beautiful morning. Went for an early run, drop off the kids, btw last day of school  then went to the gym. Maybe golf at 11am.",0
 Delicious...I don't have Starbucks here in Brazil..  Kisses ,0
"just got into bed, jess won't cuddle me back ",0
  if you tell  she won't allow him on Planet Pam with the bluest skies! ,0
WE HAVE A *THREE HOUR* MEETING 2DAY @ WORK.. YAAAAY.. SO EXCITED  .. (KILL ME NOW PLZ!),0
This is heartbreaking..  You. Must. Read. This. http://tinyurl.com/nrr24f,0
 Forget it - been there not done that - there is a workaround that  told me about - but never got it to work ,0
I AM BRILLIANT except of my rashed legs and hands ,0
" My uterus hurts  And I wrote a 10k-word Adam fic. And... IT'S FRIDAY OMG. I have no plans. Racquetball tomorrow, that's it.",0
Off to work sleepy ,0
" 1st had a software problem, 2nd the silent button broke and 3rd got nicked! ",0
" omg nora yeah, i tried downloading some stuff and it wasn't working a few days ago ",0
 Holy sh*t! That would drive me nuts... to do that every now &amp; then. I sympathize with your plight. ,0
" I don't know about Europe, but Brazil is Missing you a lot!!!  Kisses ",0
At practice.. Think im gonna here some bad news today... Kinda nervous ,0
"So sad, Sometimes she feels so sad   / Paul MacCartney &amp; Wings Another Day Ã¢ÂÂ« http://blip.fm/~8i45l",0
"Normally, the globs of peanut butter I put on this one piece of toast would be too much, but not today. Not when it's POURING outside. ",0
I really detest flying commercial ,0
I'm receiving enquiries from visitors about how to order a product because the merchants' site won't let them  Waste of traffic,0
Georgia Theatre burned!!!!!!!!!!!  Extreme grief.  http://is.gd/16gmy,0
no plans yet today  i refuse to stay home bored on a friday night,0
" jeez, that's really sick. ",0
 I'm weally sowwy ,0
"testing something so I called my home phone from my iPhone, then I started talking too myself,  me to Mum: &quot;bitch hung up on me! wait...&quot; ",0
 awwww!  Feel better!  Is ur eye any better? I think u shoulda had a lil more 'splash' in that wine to knock it out!,0
"damn, where's my precious necklaces? ",0
Feeling sick today ,0
"asiago cheese bagel from Panera, mmmm. Now off to work ",0
Gmorning twitts! Ready for the wknd.. But first off to work  T.G.I.F ,0
I'm obsessed with HEY ARNOLD. Such a good fucking show. I miss Jaleesa watching it with me ,0
owwwwwwwww........my chubby arm hurtz nd my fingerz r tingling    iz tht a bad sign??????   o dear :O,0
 Oh no! I would like to curse now    You're really doing everything to facilitate my decission to come to Canada next year!,0
"Going to brush off the cobwebs from around my front door, in preparation for tomorrow's bday party. Damn spiders. ",0
waterfront lifeguard training is frustrating when you can't go in the water because of the weather ,0
 I couldn't have because my mom is working. ,0
peeled potatoes and part of my finger off last night  eww,0
its friday and the first day of my work week ,0
 I think I need a boat first ,0
frustrasted i cant take a makeup test!!!!  guess i have to settle for a B,0
 I get it in work all the time!!!! Moving back there in a couple of weeks  so I really gotta start speakin it again!,0
wow i didn't win..  guess i'll try again at 11,0
my back is reminding me how old I &quot;really&quot; am today  ,0
"*sigh* i always make this same mistake.... you should NEVER make your FAVORITE song your ringtone... ,_, anyone wanna guess why? lol ",0
@ work.   I'm bored to death,0
H.A.G.S !&lt;3 i remember siqninq yearbooks last year. ;) i miss hamburq&lt;3 ,0
At the last hotel. 4 hourrs till we get home. Then im grounded ,0
 we've had a very cold start to the summer seaon here-barely over 20C and lotsa rain-garden is not growing well ,0
http://twitpic.com/7so9d - my samsung was silver. and worked properly. i miss it  i paid $99 for it ,0
" Sadly, not any time soon.  ",0
 Doctors are on their own time zone..   Sorry you missed half the rehearsal.   Did you get any good shots anyway?,0
"just back from lunch in town with son &amp; GF, really must get cracking now, only ironing done so far ",0
Going to watch bring it on: in it to win it for that gazilionth time...Go Me! But can't because I don't think &quot;gazilionth&quot; is even a word ,0
MOOOORNING WORLD!! my head is itchy. ,0
I really really miss not having nuf time 4 conversations w my  tweeps. Haven't had any time at all 4 kitchen chemistry.. ,0
 I'm sure that is hard. ,0
 I see Regis!  whats the name of the show they're on?,0
" Wow! OK, so most of the Russian I didn't understand very well at all, but it sounds like you are feeling lonely? ",0
"getting car fixed, have no money ",0
It pretty much hurts to be awake right now ,0
I cannot spell. I rely on spell chek-my Mom corrects the spelling errors on my grocery list. She says that it will hold you back in life ,0
I woke up this morning and thought it was Saturday  lol here's hoping today goes by fast.,0
 at least the hispanics aint wake you up mowing the damn lawn at 9am!!!!!! Ahhhh ,0
iky weather for any downtown ventures ,0
David thinks im wearing clown shoes today...just because they are bright yellow doesn't make them clown shoes ,0
 also you spelled my name wrong ,0
"TGIF~ Well, but I still need to work on Saturday morning! ",0
" Yeah, sorry for the spam   Forgot I had the settings on",0
 awwww I hope your okay ,0
 V soon - most males HATE cats with a passion - they are not manly enough ,0
 haha i know  we can dreamm,0
Stuffing envelopes  for mailout to Dundee. Next Dundee weekend  course is 4/5 July. Still places left.  Get you out of non-sunny UK!,0
 I normaly like ham and cheese aswell ,0
Liz's laptop has just been stolen ,0
" Oh shoot! You responded. HEHE, I was jk. I am at home...  SORRY!!! Now I feel like a complete DB!",0
 poor doggy!   Sorry to hear that. ,0
Okay wtf third time ive had the plane crashing dreeam ugh ,0
 Don't tell me you got Lauren Lavern on the show again? Oh god. ,0
 goshhh and none of these are on tv  butttt i hope you're having fun! ,0
" Ok, understand. Good to have him on, though!  Just sad I can't listen in today! ",0
Abit sad tho coz some of my friends wont be there next year  we had the best memories tho!!!!,0
On my way bck to Ga... RIP UNK frank. he will be miss. ,0
 Right. I hate that about my hair too! That's y I'm confused   I'm sick of ponytails!,0
I've had my shower now bu I can't be bothered do anymore  I'm rather unhappy again.,0
At work ,0
"Finishing up in the office, then exit interview...  Then on the road again...",0
Anyone get the new iPhone yet? I want one so bad but AT&amp;T coverage in my area is not very good  ,0
" I wish I could go to. Maybe we should form a club, for those like us, who wish they'd be there but cannot ",0
"Should have been a good day...   Why did Laney eat an entire shoe?!?!   I left her alone too long yesterday, she is punishing me.  ",0
 No i f*cked up my ankle and i can barely walk on it  It hurts like F*ck,0
 aw hun thats terrible!! *hugs* i hope your ok ,0
 why why. what happened  i miss you guys so much!!! tell me whats going on with everyone??,0
 who did that to Alan's hair? ,0
Last day at the beach ,0
Wants... needs a new bass guitar. The red's neck is bent so far that the strings are too hard to push down onto the frets ,0
" yikes, thats why I dont visit much anymore  so said when people just dont get it",0
"separation anxiety is setting in. wife left baby with childcare while working out. 5 secs away, but still a scary proposition  ",0
hoping today is better than yesterday ,0
just saying good bye to someone who is very important...  ....have a good fly my dear...,0
"Got through to Rogers csr, all they could do was offer to sell me an iPhone 3G S upgrade and ship it in 3 days! ",0
had to get up in the middel of the night-WTF - i had tornado warnings. ,0
I hate work. Here till 4:30. ,0
I didn't even get a bagel today ,0
"  If I had only waited four months. When I got the 3G, they didn't tell me the new one was coming out in four months.",0
 that BBC test card was what my childhood nightmares were made of. And it always used to come on when I was watching Me &amp; You ,0
After almost three years working as an Actuate programmer for IBM today is my final day as an employee.  No farewell lunch.  ,0
 no one will answer me. haha i am unloved ,0
 I wish I could aford the monthly charge but il be going uni ,0
"Just spent ÃÂ£10 on cards (which I hate buying anyway) then left them in Mcdonalds, when I went back to get them they had gone. Not Happy ",0
Thinking of my Husband  today being Friday &amp; dealing with High School jerks this last week &amp; next week.  Hang in there Hun.,0
Sending mind bullets to Lily to go to sleep since I didn't get to bed until 1 and she decided to wake up at 3 ,0
feeling down ,0
"I swear I was drugged. I think someone slipped something in my drink. I wasnt drunk but last night is blurry, my head is throbbing ",0
 but when i got flu i can't do any thing at all  or may be i can just use twitter ,0
 Which actor are we talking about? I didn't get it as a picture comment ,0
 my fiance won't let me by one  Arrrrrr,0
Got waaay too drunk last night  ow,0
 sorry to hear your day sucked yesterday  i hope today is better!,0
 I want to see transformers ,0
off to work.. ,0
Sayang relationship ni TJ and Jillian. Bilis nagkagulo. How sad. ,0
so many thing .tapi gga dapet jawabannyaa  http://plurk.com/p/126nlm,0
Unfortunately Twitter wont let me use Twitter in my URL  So OTHBugs it is!,0
 Aww Dnw. I hate queues ,0
Saw an external 1TB Hard Drive for Rs. 5k today. Quite affordable but I don't trust the seller ,0
Got my iPhone 3GS!!!!!wooooop! Just a shame I still have work to do ,0
got my early fix of the ghostbusters game. time to get ready for work ,0
 hate that i missed out last nite ,0
i ÃÂ¡m on a further education ,0
" why left out?  wow, can't wait to see the finished product! I leave on july 6th. any big plans this summer?",0
 Yeah that kind of rots. I have a vacation coming up soon. I hope the sun finds it way back by then ,0
i want to watch another scary movie.. grudge is so predictable  maybe vacancy or somehting bafd,0
I have a pitifully close $11.83 on my credit card. I WAS SO CLOSE TO iPHONE 3.0 I COULD PRACTICALLY USE IT!    Ohh. Right. Beta ,0
Train delays this morning. : Train delays this morning. ,0
 Probably all the dang rain we're having is stirring up all the allergens... ,0
going to miss her so bad   !,0
Woke up to no jailbreak  ,0
 that just failed  here : http://tinyurl.com/49nmlp I am thinking mabe chop it into 4 then align them together in the composer.,0
 Thanks. I'm still on 2.x ,0
Watching someone else work  yawn:0,0
My iPod is dying a slow sloooow death ,0
   what happened? It sounds to me like there needs to be a maragrita night tonight for the ladies...,0
So exhausted...eh work ,0
 AHH!!! You have a twitter!!!! Woohoo!!! Boo for bed rest though   But yay for Food Network and Jimmy Fallon!!! Feel better!!,0
Chase incompetents are breaking the WAMU website. ,0
sidekick... its been a great 3 years ,0
Skype app on iPhone 3GS pops up an unsupported OS error   But still seems to work.,0
 I'd quite like it but my INQ1 still has about 14 months on it ,0
I wish to sleep ,0
 yeah im up right now @ work.... and im still sleepy... ,0
"Going to watch bring it on: in it to win it, again for the gazilionth time, but can't because I don't think &quot;gazilionth&quot; is even a word ",0
Singing to calm down... ,0
when will there be a  app for  ,0
Is wondering why the battery on my iphone only lasts about 3 hours max if playing with it!! Its only 6 months old ,0
 uhm waking up at 8:30am FAIL  oh wellz good timez,0
Watery eyes? Check.  Sore throat? Check. Sinus Pressure? Check. Headache? Check.  You win this round allergies. ,0
"so, so tired this morning. am at work but my mind is at home hoping that Mr. Ripples (my sick kitty) is doing all right ",0
Had a fun day yesterday but last night sucked got sick eww   &lt;3 &amp; peace,0
 I think you should stay  make me a happy girl,0
Itsss morning last day of mississppi trip  gonna make it the bestt possible any insprational qoutes anyonee???,0
Moving reaaaaally slow this morning. 2 nights of dancing and 2 more to go...I'm getting too old for this ,0
Not wanting to go to work ,0
" we really do, it's quite disgraceful! It's been bad this year actually, not normally this wet in June... ",0
fuck I just woke up to my pup jumping on my crotch. Sorry  I fell asleep. ,0
I want a blackberry sooo bad!  HELP MEEHH! xDD,0
sweet - stuck at a train on the way to work....  ,0
"hooray, off school early. Disasterous chemistry exam though. I might have to resit ",0
 Sounds a lot better than my pasty ,0
hmmm... i think im gonna sleep early tonight... i feel so tired... ,0
too much spending ,0
"  lol, did you enjoy your pizza?",0
Only one prob...need more variety packs! ,0
Shopping for dresses. Apparently everyone had the same idea. Great. ,0
"huuuhuu...my teef hurt! ;_; couldn't sleep for hrs yesterday due to pain...Mr.Dentist,here I come... ",0
http://twitpic.com/7sop5 - Last day at the beach ,0
 I am too jealous. Will have to wait a while before I can get mine... ,0
 haha as if i'm not!! omg is it damn nice  maybe in like sims 10 or something we can walk into computer screens..,0
i don't want to go back to work in bridgeton ,0
 sounds like a longer recovery than you expected  ...fortunately little ones aren't very mobile for a while - HB to Michelle!,0
Garbage truck ruined snuggle time with Snickers ,0
sometimes during the day i randomly remember that RENT is closed on broadway and i get really depressed all over again. i miss it already ,0
"Very wobbly and shaky today  I'm very exhausted but rarely this wobbly, legs dont seem to want to work properly ",0
